,id,-,sentiment,text
4295,1939,CallOfDutyBlackopsColdWar,0,Say goodbye from your 825 GB Toshiba PS5. It’s just gonna be gone after this
4296,1940,CallOfDutyBlackopsColdWar,0,Beautiful graphics - I loved the first Black Ops.
4297,1940,CallOfDutyBlackopsColdWar,0,Nice graphics - I loved the first Black Ops.
4298,1940,CallOfDutyBlackopsColdWar,0,I liked the first Black Ops.
4299,1940,CallOfDutyBlackopsColdWar,0,Beautiful graphics - I loved the awesome Black Ops.
4300,1940,CallOfDutyBlackopsColdWar,0,Beautiful graphics - I had loved purchasing the first Black Ops.
4301,1940,CallOfDutyBlackopsColdWar,0,D graphics - I loved the first Black Ops.
4302,1941,CallOfDutyBlackopsColdWar,0,Fuck this game already
4303,1941,CallOfDutyBlackopsColdWar,0,Fuck this game
4304,1941,CallOfDutyBlackopsColdWar,0,Fuck this game already
4305,1941,CallOfDutyBlackopsColdWar,0,Fuck this game now
4306,1941,CallOfDutyBlackopsColdWar,0,Fuck this game over already
4307,1941,CallOfDutyBlackopsColdWar,0,Fuck this I already
4308,1942,CallOfDutyBlackopsColdWar,0,my pc is crying
4309,1942,CallOfDutyBlackopsColdWar,0,My PC is crying
4310,1942,CallOfDutyBlackopsColdWar,0,my pc is crying
4311,1942,CallOfDutyBlackopsColdWar,0,my child is crying
4312,1942,CallOfDutyBlackopsColdWar,0,Immediately my pc is crying
4313,1942,CallOfDutyBlackopsColdWar,0,my pc is on
4314,1943,CallOfDutyBlackopsColdWar,1,The menu looks so nice. I just dont understand why people thought CW would gets its own BR. They literally said its going to cross over to Warzone. The Cold War coming. . . .. .. .. .  
4315,1943,CallOfDutyBlackopsColdWar,1,The menu looks so nice. I just don't understand why people thought CW would get its own BR. They literally said it would go into the war zone.
4316,1943,CallOfDutyBlackopsColdWar,1,I just don't understand why people thought the CW would get its own weapons. They literally said it would go to Warzone.
4317,1943,CallOfDutyBlackopsColdWar,1,The menu looks kinda nice. I just dont understand why they thought CW would gets its own BR. It literally said its going a cross over to Warzone. The Cold War coming..........
4318,1943,CallOfDutyBlackopsColdWar,1,The drinks menu looks so nice. I mean just kinda dont understand why people thought Your CW Worldwide would gets its own BR. They literally said its never going to cross over over to THE Warzone. The big Cold War coming..........
4319,1943,CallOfDutyBlackopsColdWar,1,The menu looks so nice. I just dont understand why everyone thought CW would gets its its BR. They just said its hard to cross it with Warzone. The Blood War coming..........
4320,1944,CallOfDutyBlackopsColdWar,0,@Treyarch any possibility of updating blackout to be cross platform? It doesn’t even have to be on the new game. I think it would be a great idea for people not into warzone. A ton of bigger streamers also prefer it.  
4321,1944,CallOfDutyBlackopsColdWar,0,@ Treyarch any way to update Blackout to be cross-platform? It doesn't even have to be on the new game. I think it would be a great idea for people who aren't in war zones. A ton of bigger streamers prefer it too.
4322,1944,CallOfDutyBlackopsColdWar,0,@ Treyarch any opportunity of updating blackout to be cross platform? It doesn't even have to be on the new game. I think it would be a great idea for people not into warzone. A ton of bigger streamers also prefer it.
4323,1944,CallOfDutyBlackopsColdWar,0,@Treyarch = possibility of updating blackout to be cross platform? It doesn’t even have to be of the new game. I think it would be its great idea for people not into warzone. A part of bigger streamers might prefer it.
4324,1944,CallOfDutyBlackopsColdWar,0,Was @Treyarch any possibility of updating blackout hardware to be cross platform? It doesn ’ t even have to be on the new simulation game. But I think it sure would be a great fun idea for people not into this warzone. A stuff ton of bigger paper streamers also would prefer it.
4325,1944,CallOfDutyBlackopsColdWar,0,@Treyarch any possibility of updating blackout to the cross platform? It doesn’t even have to interact on the actual game. Just think it would be a great idea for people not into warzone. Got ton of cool streamers also support it.
4326,1945,CallOfDutyBlackopsColdWar,1,"Lowkey hyped for cold war, campaign is something i cant wait to play! Who else is hyped!?  "
4327,1945,CallOfDutyBlackopsColdWar,1,"Casually hyped up for the Cold War, I can hardly wait to play election campaign! Who else is hyped up!?"
4328,1945,CallOfDutyBlackopsColdWar,1,"It is not the first time that I have been asked to do this, but it is the first time that I have been asked to do it."
4329,1945,CallOfDutyBlackopsColdWar,1,"Lowkey hyped for cold war, campaign is something i cant wait to hear! Who else is playing"
4330,1945,CallOfDutyBlackopsColdWar,1,"Lowkey hyped for cold war, its campaign is basically something i cant fucking wait to learn play! that Who else is hyped!?"
4331,1945,CallOfDutyBlackopsColdWar,1,"all hyped for cold war, campaign is something i cant wait let start! Who else is hyped!?"
4332,1946,CallOfDutyBlackopsColdWar,0,Let's hope @Treyarch do something to remove the racist and hateful language in Black Ops Cold War since @InfinityWard don't seem to give a shit
4333,1946,CallOfDutyBlackopsColdWar,0,"Let's hope @ Treyarch does something to eliminate the racist and hateful language in Black Ops Cold War, because @ InfinityWard doesn't seem to care."
4334,1946,CallOfDutyBlackopsColdWar,0,"Let's hope @ Treyarch does something to remove racist and hateful language in Black Ops Cold War, because @ InfinityWard doesn't seem to give a shit"
4335,1946,CallOfDutyBlackopsColdWar,0,Let's have @Treyarch do something to remove the racist and hateful language in Black Ops Cold War since @InfinityWard don't seem to know a fig
4336,1946,CallOfDutyBlackopsColdWar,0,But Let's hope @Treyarch do something to remove the racist verbal and other hateful language encountered in Black IT Ops Cold War since obviously @InfinityWard don'd t seem to give a shit
4337,1946,CallOfDutyBlackopsColdWar,0,Let's hope in doing something to remove the black and hateful language in Black Ops Cold War since @Treyarch don't like to fuck a shit
4356,1950,CallOfDutyBlackopsColdWar,1,This looks dope!!
4357,1950,CallOfDutyBlackopsColdWar,1,This looks stupid!!
4358,1950,CallOfDutyBlackopsColdWar,1,It looks like doping!!
4359,1950,CallOfDutyBlackopsColdWar,1,This was dope!!
4360,1950,CallOfDutyBlackopsColdWar,1,This baby looks dope!!
4361,1950,CallOfDutyBlackopsColdWar,1,This looks like
4362,1951,CallOfDutyBlackopsColdWar,1,Can't wait to lick the Gipper's boots with my sick waifu gun skin. 
4363,1951,CallOfDutyBlackopsColdWar,1,I can't wait to lick the Gipper's boots with my sick Waifu pistol skin.
4364,1951,CallOfDutyBlackopsColdWar,1,I can't wait for the Hipper boots with my sore waist.
4365,1951,CallOfDutyBlackopsColdWar,1,Can't wait to lick the Gipper's face with my sick waifu gun skin.
4366,1951,CallOfDutyBlackopsColdWar,1,2 Can't t wait to lick the Gipper's hiking boots with my sick waifu dog gun skin.
4367,1951,CallOfDutyBlackopsColdWar,1,couldn't wait<unk> lick the Gipper's boots with my sick waifu black skin.
4368,1952,CallOfDutyBlackopsColdWar,1,Randomly went for this at the end of the game. Man I’ve missed this game..   
4369,1952,CallOfDutyBlackopsColdWar,1,"Coincidentally went for this at the end of the game. Man, I missed this game."
4370,1952,CallOfDutyBlackopsColdWar,1,Randomly went for this at the end of the game. Man I've missed this game.
4371,1952,CallOfDutyBlackopsColdWar,1,Randomly went for 20 at the end of every game. Man I’ve missed this game..
4372,1952,CallOfDutyBlackopsColdWar,1,Randomly went for this at the end of the final game. Man has I ’ why ve already missed this game..
4373,1952,CallOfDutyBlackopsColdWar,1,Randomly went for this towards the end of the tutorial. Man completely missed this game..
4380,1954,CallOfDutyBlackopsColdWar,1,I can’t wait to play the beta this weekend! Oh wait.... . I have an Xbox. . . Never mind.
4381,1954,CallOfDutyBlackopsColdWar,1,I can't wait to play the beta this weekend! Oh wait.... I have an Xbox... Never mind.
4382,1954,CallOfDutyBlackopsColdWar,1,I can't wait to play the beta this weekend! Oh wait..... I have an Xbox... Never mind.
4383,1954,CallOfDutyBlackopsColdWar,1,I can’t wait to play the beta this weekend! Oh …. I have to Xbox... Never mind.
4384,1954,CallOfDutyBlackopsColdWar,1,So I can ’ t wait to play the beta this weekend! of Oh wait..... may I have an Xbox... or Never my mind.
4385,1954,CallOfDutyBlackopsColdWar,1,I really wait to do the beta the weekend! Oh wait..... I have the Xbox... Never mind.
4386,1955,CallOfDutyBlackopsColdWar,1,"Fast, frenetic action. Fluid movement. Fan-favorite weaponry. Rock-solid game mechanics..  . This is  "
4387,1955,CallOfDutyBlackopsColdWar,1,"Fast, frantic action. Fluent movements. Fans ""favourite weapons. Solid game mechanics..."
4388,1955,CallOfDutyBlackopsColdWar,1,"Fast, enchanting action. Liquid movement."
4389,1955,CallOfDutyBlackopsColdWar,1,"Fast, frenetic action. Intelligent movement. Fan-favorite graphics. Rock-solid game mechanics.. . This is"
4390,1955,CallOfDutyBlackopsColdWar,1,"Fast, frenetic action. With Fluid internal movement. Fan - favorite weaponry. Punk Rock - influenced solid game building mechanics... This is"
4391,1955,CallOfDutyBlackopsColdWar,1,"Fast, instant action. Fine movement. Fan-favorite weaponry. State-solid game mechanics... all is"
4416,1960,CallOfDutyBlackopsColdWar,1,this is gonna be the best COD in years just watch
4417,1960,CallOfDutyBlackopsColdWar,1,This will be the best COD in years
4418,1960,CallOfDutyBlackopsColdWar,1,this is gonna be the best COD in years just watch
4419,1960,CallOfDutyBlackopsColdWar,1,this is gonna be the best COD in years lol watch
4420,1960,CallOfDutyBlackopsColdWar,1,this is gonna be the best COD in seventeen years just you watch
4421,1960,CallOfDutyBlackopsColdWar,1,this is surely be the best COD in years just watch
4440,1964,CallOfDutyBlackopsColdWar,0,go on cod for 30 mins and you will be called every slur imagineable and see three users with the n word in their screenname but yeah! nb war criminals
4441,1964,CallOfDutyBlackopsColdWar,0,"Go on cod for 30 minutes and you'll be called every conceivable slur and see three users with the n-word in their first name, but yeah! nb"
4442,1964,CallOfDutyBlackopsColdWar,0,"Go on cod for 30 minutes and you'll be called every imaginary slur and see three users with the n-word in their script, but not war criminals."
4443,1964,CallOfDutyBlackopsColdWar,0,go on cod for 30 mins and ye will be called every slur r and see three users with the n word in their screenname but yeah! nb<unk> criminals
4444,1964,CallOfDutyBlackopsColdWar,0,go on cod board for 30 mins and you will be called for every slur imagineable and see you three users with just the 5 n word in to their screenname and but yeah! nb war criminals
4445,1964,CallOfDutyBlackopsColdWar,0,go on cod for 30 mins and you will be called your nickname imagineable we see three users with the n a in their screenname so yeah! nb war criminals
4452,1966,CallOfDutyBlackopsColdWar,1,Cool cover art
4453,1966,CallOfDutyBlackopsColdWar,1,Cool cover art
4454,1966,CallOfDutyBlackopsColdWar,1,Cool cover art
4455,1966,CallOfDutyBlackopsColdWar,1,Cool photo art
4456,1966,CallOfDutyBlackopsColdWar,1,Cool Press cover art
4457,1966,CallOfDutyBlackopsColdWar,1,the cover art
4458,1967,CallOfDutyBlackopsColdWar,0,"The recent Warzone and Modern Warfare patch has leaked tons of Black Ops: Cold War details including singleplayer campaign description, editions, and potential release date.  . .  "
4459,1967,CallOfDutyBlackopsColdWar,0,"The latest patch for Warzone and Modern Warfare has leaked tons of details about Black Ops: Cold War, including single-player campaign descriptions, issues, and a potential release date..."
4460,1967,CallOfDutyBlackopsColdWar,0,"The recent Warzone and Modern Warfare patch leaked tons of Black Ops: Cold War details, including a single-player campaign description, releases, and a potential release date..."
4461,1967,CallOfDutyBlackopsColdWar,0,"The latest Warzone and Modern Warfare patch has leaked tons of Black Ops: Cold War details including singleplayer campaign description, editions, and estimated release date. <unk>."
4462,1967,CallOfDutyBlackopsColdWar,0,"The latest recent Warzone and Modern Continental Warfare patch has successfully leaked 3 tons of Black Ops : 2 Cold War edition details including singleplayer campaign description, early editions, and potential release date..."
4463,1967,CallOfDutyBlackopsColdWar,0,"The recent Warzone 6 Modern Warfare patch has leaked tons of Black Rising: Dark Blood details including singleplayer campaign description, summary, and potential release date..."
4464,1968,CallOfDutyBlackopsColdWar,0,I don’t know who needs to hear this but black ops Cold War was supposed to be extended for everyone till Tuesday 1 PM Eastern time why isn’t it working hasn’t been working since yesterday @Xbox @XboxSupport @ATVIAssist @Treyarch   
4465,1968,CallOfDutyBlackopsColdWar,0,"I don't know who needs to hear this, but Black Ops Cold War should actually be extended to everyone until Tuesday 1pm Eastern Time, why doesn't it work since yesterday @ Xbox @ XboxSupport @ ATVIAssist @ Treyarch"
4466,1968,CallOfDutyBlackopsColdWar,0,I don't know who needs it but the blacklist had to be extended for everyone until 1pm Tuesday ET why it hasn't worked since yesterday @ Xbox @ XboxSupport @ ATVIAssist @ Treyarch
4467,1968,CallOfDutyBlackopsColdWar,0,I don’t know who needs to fix this but black ops Cold File was supposed to be extended for now till Tuesday 1 PM Eastern time why isn’t surveillance working hasn’t been working since yesterday<unk> @Xbox @XboxSupport @ATVIAssist
4468,1968,CallOfDutyBlackopsColdWar,0,I frankly don ’ t even know who has needs him to really hear this but black ops Cold War was supposed to not be extended for everyone till Tuesday 1 PM Eastern time why isn ’ t it not working... hasn ’ t been working out since midnight yesterday @Xbox @XboxSupport @ATVIAssist @Treyarch
4469,1968,CallOfDutyBlackopsColdWar,0,I don’t think who surprised to hear this the black ops Cold War was supposed to start having for free till Tuesday 1 PM Eastern time why isn’t it working even started working since yesterday @Xbox @XboxSupport @ATVIAssist @Treyarch
4476,1970,CallOfDutyBlackopsColdWar,1,Just going to say it right now: Cartel 12v12 is insane chaos!
4477,1970,CallOfDutyBlackopsColdWar,1,Let's be clear from the outset: Cartel 12v12 is an insane mess!
4478,1970,CallOfDutyBlackopsColdWar,1,Let me put it bluntly: the 12v12 cartel is a real mess!
4479,1970,CallOfDutyBlackopsColdWar,1,Just going to say it there now: Cartel 12v12 is insane chaos!
4480,1970,CallOfDutyBlackopsColdWar,1,Just going to say it almost right to now : Cartel at 12v12 is insane chaos!
4481,1970,CallOfDutyBlackopsColdWar,1,Just going to say it right though: Windows 12v12 is insane chaos!
4482,1971,CallOfDutyBlackopsColdWar,1,First day of the copd war beta mp5 overpowering @sorroxws  
4483,1971,CallOfDutyBlackopsColdWar,1,The first day of the Copd War beta mp5 overwhelmed @ sorroxws
4484,1971,CallOfDutyBlackopsColdWar,1,The first day of the beta war with mp5 overpower @ sorroxws
4485,1971,CallOfDutyBlackopsColdWar,1,First day since the copd war beta mp5 overpowering @sorroxws
4486,1971,CallOfDutyBlackopsColdWar,1,First day of the combat copd on war beta mp5 and overpowering @sorroxws
4487,1971,CallOfDutyBlackopsColdWar,1,First day of the copd war with mp5 overpowering the
4488,1972,CallOfDutyBlackopsColdWar,1,"if you think Snipers were ruining the beta, or even overpowered at all, sell your equipment, deactivate your account, delete any FPS ever made, hop on Minecraft Mobile, and never play a first person shooter ever again"
